"","dateCollected","TrapType","Species","Site","Sex","lat","lon","count"
"679",2019-08-12,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1276
"680",2019-08-13,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1447
"681",2019-08-14,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1639
"682",2019-08-15,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1809
"683",2019-08-16,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1888
"684",2019-08-17,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,1982
"685",2019-08-18,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2086
"686",2019-08-19,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2185
"687",2019-08-20,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2296
"688",2019-08-21,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2364
"689",2019-08-22,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2456
"690",2019-08-23,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2523
"691",2019-08-24,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2607
"692",2019-08-25,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2656
"693",2019-08-26,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2741
"694",2019-08-27,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2771
"695",2019-08-28,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2814
"696",2019-08-29,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2849
"697",2019-08-30,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2890
"698",2019-08-31,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2913
"699",2019-09-01,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2925
"700",2019-09-02,"Ovisposition","Culex pipiens","A14","Female",-77.115416435515,38.8918940123915,2942
"701",2019-07-15,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,10
"702",2019-07-16,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,13
"703",2019-07-17,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,15
"704",2019-07-18,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,19
"705",2019-07-19,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,24
"706",2019-07-20,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,30
"707",2019-07-21,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,36
"708",2019-07-22,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,42
"709",2019-07-23,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,52
"710",2019-07-24,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,65
"711",2019-07-25,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,78
"712",2019-07-26,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,93
"713",2019-07-27,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,112
"714",2019-07-28,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,144
"715",2019-07-29,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,167
"716",2019-07-30,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,214
"717",2019-07-31,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,241
"718",2019-08-01,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,273
"719",2019-08-02,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,341
"720",2019-08-03,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,387
"721",2019-08-04,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,422
"722",2019-08-05,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,500
"723",2019-08-06,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,544
"724",2019-08-07,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,647
"725",2019-08-08,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,704
"726",2019-08-09,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,847
"727",2019-08-10,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,924
"728",2019-08-11,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1082
"729",2019-08-12,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1168
"730",2019-08-13,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1254
"731",2019-08-14,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1375
"732",2019-08-15,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1545
"733",2019-08-16,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1665
"734",2019-08-17,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,1800
"735",2019-08-18,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2016
"736",2019-08-19,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2184
"737",2019-08-20,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2253
"738",2019-08-21,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2330
"739",2019-08-22,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2438
"740",2019-08-23,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2522
"741",2019-08-24,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2642
"742",2019-08-25,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2685
"743",2019-08-26,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2740
"744",2019-08-27,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2797
"745",2019-08-28,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2845
"746",2019-08-29,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2860
"747",2019-08-30,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2887
"748",2019-08-31,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2917
"749",2019-09-01,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2940
"750",2019-09-02,"Ovisposition","Culex pipiens","A15","Female",-77.0409774708463,38.8909191938163,2958
"751",2019-07-15,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,10
"752",2019-07-16,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,13
"753",2019-07-17,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,14
"754",2019-07-18,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,18
"755",2019-07-19,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,23
"756",2019-07-20,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,28
"757",2019-07-21,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,37
"758",2019-07-22,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,42
"759",2019-07-23,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,50
"760",2019-07-24,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,60
"761",2019-07-25,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,74
"762",2019-07-26,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,88
"763",2019-07-27,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,106
"764",2019-07-28,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,118
"765",2019-07-29,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,149
"766",2019-07-30,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,187
"767",2019-07-31,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,212
"768",2019-08-01,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,265
"769",2019-08-02,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,318
"770",2019-08-03,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,393
"771",2019-08-04,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,464
"772",2019-08-05,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,525
"773",2019-08-06,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,637
"774",2019-08-07,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,785
"775",2019-08-08,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,920
"776",2019-08-09,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1064
"777",2019-08-10,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1200
"778",2019-08-11,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1390
"779",2019-08-12,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1469
"780",2019-08-13,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1655
"781",2019-08-14,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1826
"782",2019-08-15,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,1915
"783",2019-08-16,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2053
"784",2019-08-17,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2189
"785",2019-08-18,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2249
"786",2019-08-19,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2322
"787",2019-08-20,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2454
"788",2019-08-21,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2518
"789",2019-08-22,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2593
"790",2019-08-23,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2672
"791",2019-08-24,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2738
"792",2019-08-25,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2806
"793",2019-08-26,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2843
"794",2019-08-27,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2863
"795",2019-08-28,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2899
"796",2019-08-29,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2914
"797",2019-08-30,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2925
"798",2019-08-31,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2933
"799",2019-09-01,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2948
"800",2019-09-02,"Ovisposition","Culex pipiens","A16","Female",-77.0685871759098,38.9502352817962,2957
"801",2019-07-15,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,10
"802",2019-07-16,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,11
"803",2019-07-17,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,13
"804",2019-07-18,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,16
"805",2019-07-19,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,19
"806",2019-07-20,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,22
"807",2019-07-21,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,28
"808",2019-07-22,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,31
"809",2019-07-23,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,36
"810",2019-07-24,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,45
"811",2019-07-25,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,55
"812",2019-07-26,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,68
"813",2019-07-27,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,78
"814",2019-07-28,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,98
"815",2019-07-29,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,109
"816",2019-07-30,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,140
"817",2019-07-31,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,170
"818",2019-08-01,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,204
"819",2019-08-02,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,243
"820",2019-08-03,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,300
"821",2019-08-04,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,381
"822",2019-08-05,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,479
"823",2019-08-06,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,592
"824",2019-08-07,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,711
"825",2019-08-08,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,788
"826",2019-08-09,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,960
"827",2019-08-10,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1142
"828",2019-08-11,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1247
"829",2019-08-12,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1364
"830",2019-08-13,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1513
"831",2019-08-14,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1689
"832",2019-08-15,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1831
"833",2019-08-16,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,1962
"834",2019-08-17,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2115
"835",2019-08-18,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2231
"836",2019-08-19,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2397
"837",2019-08-20,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2449
"838",2019-08-21,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2519
"839",2019-08-22,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2561
"840",2019-08-23,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2639
"841",2019-08-24,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2704
"842",2019-08-25,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2778
"843",2019-08-26,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2837
"844",2019-08-27,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2880
"845",2019-08-28,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2893
"846",2019-08-29,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2906
"847",2019-08-30,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2931
"848",2019-08-31,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2946
"849",2019-09-01,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2956
"850",2019-09-02,"Ovisposition","Culex pipiens","A17","Female",-77.0404301050952,38.8979539121547,2967
"851",2019-07-15,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,10
"852",2019-07-16,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,11
"853",2019-07-17,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,14
"854",2019-07-18,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,17
"855",2019-07-19,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,20
"856",2019-07-20,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,24
"857",2019-07-21,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,30
"858",2019-07-22,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,36
"859",2019-07-23,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,45
"860",2019-07-24,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,57
"861",2019-07-25,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,70
"862",2019-07-26,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,87
"863",2019-07-27,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,109
"864",2019-07-28,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,131
"865",2019-07-29,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,154
"866",2019-07-30,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,189
"867",2019-07-31,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,211
"868",2019-08-01,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,242
"869",2019-08-02,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,306
"870",2019-08-03,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,357
"871",2019-08-04,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,390
"872",2019-08-05,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,489
"873",2019-08-06,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,581
"874",2019-08-07,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,714
"875",2019-08-08,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,801
"876",2019-08-09,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,914
"877",2019-08-10,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1024
"878",2019-08-11,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1153
"879",2019-08-12,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1359
"880",2019-08-13,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1557
"881",2019-08-14,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1776
"882",2019-08-15,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,1904
"883",2019-08-16,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2074
"884",2019-08-17,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2168
"885",2019-08-18,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2250
"886",2019-08-19,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2404
"887",2019-08-20,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2540
"888",2019-08-21,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2615
"889",2019-08-22,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2697
"890",2019-08-23,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2776
"891",2019-08-24,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2803
"892",2019-08-25,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2838
"893",2019-08-26,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2855
"894",2019-08-27,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2894
"895",2019-08-28,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2918
"896",2019-08-29,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2939
"897",2019-08-30,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2954
"898",2019-08-31,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2962
"899",2019-09-01,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2968
"900",2019-09-02,"Ovisposition","Culex pipiens","A18","Female",-77.067464284589,38.9306090594548,2973
"901",2019-07-15,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,10
"902",2019-07-16,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,13
"903",2019-07-17,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,16
"904",2019-07-18,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,21
"905",2019-07-19,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,24
"906",2019-07-20,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,28
"907",2019-07-21,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,32
"908",2019-07-22,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,40
"909",2019-07-23,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,49
"910",2019-07-24,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,58
"911",2019-07-25,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,74
"912",2019-07-26,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,85
"913",2019-07-27,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,102
"914",2019-07-28,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,115
"915",2019-07-29,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,127
"916",2019-07-30,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,145
"917",2019-07-31,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,186
"918",2019-08-01,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,218
"919",2019-08-02,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,261
"920",2019-08-03,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,291
"921",2019-08-04,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,345
"922",2019-08-05,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,384
"923",2019-08-06,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,464
"924",2019-08-07,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,571
"925",2019-08-08,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,663
"926",2019-08-09,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,793
"927",2019-08-10,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,961
"928",2019-08-11,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1049
"929",2019-08-12,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1228
"930",2019-08-13,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1389
"931",2019-08-14,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1600
"932",2019-08-15,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1721
"933",2019-08-16,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1816
"934",2019-08-17,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,1956
"935",2019-08-18,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2122
"936",2019-08-19,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2258
"937",2019-08-20,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2423
"938",2019-08-21,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2523
"939",2019-08-22,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2631
"940",2019-08-23,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2703
"941",2019-08-24,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2775
"942",2019-08-25,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2810
"943",2019-08-26,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2858
"944",2019-08-27,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2895
"945",2019-08-28,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2922
"946",2019-08-29,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2930
"947",2019-08-30,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2949
"948",2019-08-31,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2963
"949",2019-09-01,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2970
"950",2019-09-02,"Ovisposition","Culex pipiens","A19","Female",-77.0246945100738,38.8791188692953,2977
